id_charge,id_discharge,average_voltage
1047621,1047650,0.4375064649999989
1361684,1048867,1.2420863749999962
2156,1223278,2.1047526633333336
1340405,39440,3.345804910000001
760358,777831,3.0142637683333406
32334,1048399,4.982341908749997
1043136,1043224,3.8705455949999994
771137,753151,3.91997867333333
1397055,1392127,2.8044283050000005
1042388,1042350,2.7137555918750005
1314210,752850,3.3856501933333307
849581,761084,3.504990304551715
759678,759713,2.633303698333326
1101258,19755,1.979547823333321
1364577,1163922,1.3468586347222231
1385977,1398106,5.524477400000001
765311,753660,3.529308553333327
21050,1197936,0.0215433601249999
1041732,1042213,2.832331547499993
769598,770950,3.5251575358333347
694554,26083,3.994505840833317
1275497,1293179,3.374196011666673
753788,759771,5.18405965333334
504168,16381,3.74722532655176
1290806,764019,3.6524646183333305
759483,774573,3.675562125833342
1361684,1040943,2.5193688550000006
776195,1233709,2.590394120000004
1042331,1041904,3.830577264374997
773026,772995,3.159334767619048
1369528,1233132,0.1212295099999966
26996,26995,4.898397078333336
1323859,1044777,2.1277413325000016
25214,758673,3.332697393333331
763229,1234292,0.2595285000000064
754720,766589,4.464329660333333
1212540,1233756,0.6939581249999992
778032,753374,3.372263413333333
756534,760956,3.2011508533333357
754644,757068,4.358844675833329
775166,760216,2.254333750000005
19395,1173584,3.885375832500016
1405246,1301131,3.0952491824999986
767771,758432,3.326682983333346
754649,754499,4.89354567333334
1406655,1402613,4.103958445000003
1246349,1247066,1.1474627200000045
1386933,1227354,1.3695998650000003
1377991,23111,4.454207490000006
1342828,1045982,2.704449492499994
754223,1222423,3.3899149133333326
766382,766086,3.608322285833329
1412582,1048922,2.68749518625
773179,761172,2.943682673333332
766106,766048,3.4650822433333395
758641,771319,3.963838308333355
1101430,24688,5.146580727500001
1177893,867644,2.3632734733333267
1386193,1374975,4.930915438333334
774501,769519,3.4187349166666694
673128,26851,3.782470303333331
559450,1105732,3.5460914329310347
758273,756747,3.324037740833329
1177782,1177549,2.694591148333335
25321,19107,3.5461310233333347
1041598,1043216,2.4579208100000023
26864,26863,3.7271034533333465
26390,26389,1.6389618908333194
1041066,1041340,1.8080518350000043
1386044,1045487,0.4668768916666673
771188,771651,4.2643770333333295
1375641,1045656,2.4911599188888807
18821,1234077,0.7916017750000083
540894,777573,3.668856170833334
1041777,1041817,1.5410226591666647
1446045,783905,2.9141998290517144
757060,756351,3.228568393333333
775301,775292,3.51604944333332
772016,1306001,4.149162853333341
757065,757166,3.6172428466666746
1177790,21633,3.904191065000004
774945,756896,2.3632224483333326
1181340,1101736,2.7434940533333334
780891,1235069,3.579382033333336
759328,752510,2.542902283333324
1329713,1327259,3.964873050833333
504335,26881,3.4568123516666605
762011,1275616,3.051329638333333
26242,26241,2.655799505833333
1042045,1656374,2.7394948143750004
760326,765358,4.109644583333332
714944,1391777,0.614312414999994
759851,760262,2.668436703333332
758499,758823,2.7928923508333385
1041231,1041233,-0.1568201499999938
26638,26637,4.134637978333335
777657,760516,3.817750715833332
1176412,755976,2.530034943333324
1394190,1405450,2.4669594399999992
27080,540518,4.923337311666666
757011,757760,4.088257593333343
190,1185941,0.0623091399999974
1397432,1394047,3.4284009225000025
1223180,1235261,-0.3036347516666591
580226,7433,1.6172549015517232
1101571,504260,4.379539103333333
705562,1221323,3.616627704885051
705008,705002,4.962402496666664
705004,540011,5.8273556333333305
753447,757169,2.29966531333334
714960,1281387,1.8138545716666696
631551,1185976,0.8743090899999995
778061,764957,3.713920558333332
1041988,1045482,3.179526462222223
1369415,552051,4.492510370000001
775982,754990,2.245612898333353
850780,768559,1.5286134733333274
772118,1176404,3.8793656315517246
761177,765521,4.397041833333337
1405246,1277741,1.720815575
32120,26351,3.34891097499999
697769,26521,4.425029243333346
1405246,1282800,3.7053596675000007
777375,778867,3.2672343233333314
776308,583985,5.089237723333331
1043118,1043274,2.6674926449999985
504110,1046917,0.7684932350000017
766151,1176594,3.640418583333319
1259975,568638,2.1842202205555603
768562,768471,4.735407600833331
1219754,1519012,3.808532242999995
26066,26065,4.869061945833356
26116,585354,3.182670688333336
1177732,758637,4.32322742333334
1442954,1238805,1.800957676551722
779530,759981,5.158361739051731
25289,552307,4.610514163333339
757854,849361,4.916328983333334
849736,553997,5.518748891551727
752665,760347,1.5167880133333302
756072,1277232,3.397689938333333
714960,18900,2.2258079925000063
753909,752905,1.7650713383333472
1354141,1041000,3.57095873416667
25850,1048245,2.7377407525
1044323,1044288,2.2856730399999963
714929,1044160,3.347184695
1101593,776769,4.779991278333346
774721,778808,0.4669180058333257
1041213,1044085,-0.4593334375000023
759073,765721,1.8736876565517209
1260708,557275,4.179207129999997
673070,26721,2.589901063333333
772004,772478,2.675545163333344
26062,26061,5.0087860733333445
756701,773363,2.1263931933333327
584094,1346226,5.0344916500000085
760972,1233879,2.269248065000004
756349,757721,3.9048547508333273
777608,754452,1.9620308933333253
656887,1273274,3.5124175233333306
26742,26741,3.897436908333337
861494,1177869,3.512317765833335
1043495,1043031,4.008946558750002
767065,757143,3.904465598333336
10033,767218,2.385911984444447
772632,759805,2.603898333333338
1312705,755842,3.961143553333333
1305214,1283691,3.497531378333332
759087,758421,2.457523452083334
1043406,1043438,1.804514937499991
1235595,1285010,2.6043414183333318
769975,768704,3.743414175833327
1043760,1043702,2.5402736174999943
25380,25405,5.134152133333335
1393120,1040470,2.055694133333337
773019,1176383,3.7734732165517206
27022,25812,3.770965423333341
861278,759712,4.506193242083332
766385,756397,3.1883023733333333
771245,775721,4.027106103333336
25301,6465,1.2832474865517336
756463,753896,3.106594598333328
1386044,1400454,1.065717525000001
759807,779059,3.657007293333327
1213775,20046,4.520946918333334
1143876,1157332,2.50017100388889
18687,761164,2.275217103333337
1235750,753439,3.3242731983333345
1391114,1386918,-0.3700235566666758
1323859,1044536,3.535330472499997
768512,768757,4.639979605833337
772213,21496,3.9229148233333335
1043067,1043110,3.176027835000004
1367785,1326300,0.6939780575000013
849463,771894,3.88253365333333
540363,26681,4.476897383333328
540536,558283,4.352703557999995
756806,764909,-0.3510106266666877
767014,19328,0.8224515315517251
763992,1233721,0.7548217950000027
1101552,705398,5.663702775833348
27026,26188,4.495691788333322
558123,1233657,0.0419117500000157
775753,860889,2.6131869258333302
752821,764771,2.744649049999997
610706,1206497,4.366976767931042
1332209,1376805,1.9156629000000052
1044247,1043455,5.416001824999998
9227,1224082,1.6813547730000027
1022721,1183161,-0.0215863449999999
25205,573024,3.736457356551728
25260,18878,5.443386683333334
769502,754582,1.3011753883333246
1044452,1044292,2.101972988750009
1400737,1444833,4.0724446983333324
558110,754850,1.526198066551725
25359,17314,3.9988094483333088
1351781,559196,3.6061407875000056
777653,759913,2.5040532408333336
1042045,1365532,4.240063328124999
758593,758517,3.8022226933333383
1043494,1043327,1.0994986325000005
714944,1386972,2.863967294999997
1907,1222726,1.2573557733333278
25196,774871,3.8295384943333226
1380335,1044622,1.2400015258333326
25270,759675,4.302846381551721
773511,755767,3.629408040833334
1043136,1045767,3.5011507488888878
754014,761138,3.5983588608333337
757987,760206,2.8008202133333286
771706,757046,3.6071387433333273
1041563,1578402,2.482539553333332
1288227,1176523,2.298582103333321
1407385,10824,0.8669649749999989
541103,1176639,5.613607248333328
760249,1176534,3.885735468333335
768927,768855,3.498286963333333
1405065,554868,1.2103568433333318
758601,763784,4.51957263333333
1329989,1330191,4.205351802222213
775831,1292456,3.085393151666665
772971,761137,1.9792159500000013
1043077,1045892,-0.289463153333332
775731,771876,4.411680223333325
768068,757216,4.43862007333333
778517,776373,4.138699405000006
1041340,1233432,1.1094166699999848
25233,1043287,1.1360332874999988
775492,764142,1.804791588333335
1045896,1235587,4.717965313333342
26312,26311,3.3265552533333294
1396678,1400147,5.1599178475
769549,772839,2.6427581733333385
26039,849398,3.4730733870833363
540267,26435,5.270360383333331
763560,763549,4.381827983333356
863869,756625,2.797518303333324
754479,1233592,2.113019834999993
756635,756423,4.435686993333332
12627,1221421,0.9762726265517224
1233591,1045897,3.8325957249999942
1177772,765750,3.483857388333324
766541,1177533,3.3596443766666697
26564,26563,6.073482713333324
771768,774464,4.884270373333327
770531,776395,4.206899750833334
1043669,1043503,3.2789365037500007
768680,1176770,1.9475616733333303
780186,756475,2.193389383333338
772173,757132,4.068732118958335
752765,753641,2.8871390583333367
1228215,505149,1.6879113979310525
29104,1211002,1.6850668183333302
23895,1235619,3.0943652483333373
1043760,1043629,0.3305882049999914
772505,776292,5.329008309999995
504110,1046915,2.0430608075000025
1250278,14043,2.421128985
770696,849324,3.35873180583332
1045833,1045861,3.3409531199999973
831269,779050,3.3152881672222225
1043651,1043589,2.170244109999999
759380,752568,-0.0925781866666664
758020,758178,3.324897918333332
26218,1040822,2.6405257874999988
1287570,1003486,2.033913260000001
1840,1233617,0.5101437399999941
32527,1045828,3.164299142500003
774537,18640,4.861442903333345
1363448,1364429,2.8313448087500004
756410,765561,2.8535090583333345
757412,758017,4.160325675833339
531914,530141,2.352825493333289
504314,1233730,2.8126337100000023
1371973,556898,2.144057314999991
757832,1003316,2.534706682999989
774415,850200,3.232095133333336
1040852,1520370,3.5412989749999992
753362,752900,2.8148486308333363
504359,504358,2.734278973333294
1043118,1043065,-0.170671930000004
510522,1189981,0.3650147775000013
540169,26177,5.164530476666664
23,567903,-0.8277969099999999
780624,777783,4.212908051333334
510747,19445,4.298855493333339
1397055,1389180,5.420824712499997
759075,764341,4.564710876666656
782631,756692,4.012742606666667
777477,754579,3.6041854233333313
1040930,1013843,3.610831509051724
752945,754774,4.09448294333333
1041860,1041870,1.3284931216666651
1101212,777832,2.526355308333341
768424,768441,2.5608603583333336
1346226,18743,4.065040344999988
1410508,1344143,2.368476171249997
781672,778185,3.260944888333346
780114,779630,3.596615158333326
25250,18987,3.3494674783333425
971669,19844,0.9655919965517124
1176568,753229,4.165488433333334
694547,26071,4.2061668433333255
540193,26257,4.052284408333326
756059,754889,3.48675973333332
772570,562140,5.605087015833336
556415,1274955,0.4763443733333237
1142713,1154719,3.754117090000011
771195,781671,4.36855260155173
1040910,1040983,1.144022718333336
777723,1177195,3.852991914583332
766418,861717,3.5486194545833287
1040834,1383146,2.310643352500004
778446,559251,3.144184157999999
1306729,1306381,3.1935113933333428
767632,752431,2.176045970833333
25992,761052,4.59850816155171
755304,1233597,2.303762050000008
752857,850394,4.5732582333333385
761027,1638660,2.462268273333337
1404844,1402016,2.265647812500002
1393120,1045503,1.7143427350000018
26212,26211,5.193559003333324
771173,770152,4.01006557833333
673105,26823,4.20340947583333
1342978,1339741,2.073075037500001
1044267,1044237,3.490248155000005
772738,772517,3.079887863333288
758898,772982,3.5642871083333265
558111,1113828,2.8571698374999945
849412,780936,4.225786099333333
25433,760539,1.8953908933333383
1043875,1043361,3.852618967499997
1356526,1047809,2.336388849999999
715584,1379617,0.7637746912499997
752929,1222048,3.470914050000002
773128,850944,0.5497901133333631
752790,753133,4.313135343333333
757499,753590,4.199357483333334
25238,18727,4.483505285833336
752872,1234799,2.664193204999994
767833,775189,3.646459799166669
757952,757737,3.845885728333333
755263,1238817,2.4369615983333306
1343485,1041108,2.3198581350000014
35171,1222399,1.6939152933333308
1370177,1041384,1.2621517849999937
769542,770747,2.4681067715517067
762834,775264,3.6012663899999966
1359404,1040938,3.132688951666666
26786,26785,5.014135900833328
760343,761486,3.188486138333329
776130,776224,2.7909439533333447
777541,776904,3.240461655833333
766954,767605,3.739031075833336
543110,630880,4.874743938333329
540296,26501,3.169645838333314
1220753,1220765,2.079799786551721
1042300,1047438,1.7979300122222224
776142,777855,2.8696914258333424
1176449,971633,2.568696089051731
1341203,1372438,0.9579908387500008
772613,759984,2.8407774783333317
760972,1232977,2.880597843333338
777811,754427,5.605890898333333
757950,773518,3.635634853333333
776769,19430,4.76667053333333
1301329,755668,2.201534298333333
759661,776549,3.1824723958333343
756390,756491,3.329249773333335
1101553,556540,4.975958633218391
31954,25857,3.766823120833341
12185,849327,2.1927840958333364
26600,622295,4.090156524051739
755571,771646,2.8731064608333314
753734,1568146,3.5168113558333305
1043728,849757,5.097889718333324
1378332,1378169,3.830288335000009
765027,765392,4.539025943333333
774893,1177323,1.8576617683333343
775008,757469,3.494505699999995
1176666,31940,4.448429043333339
768451,778169,4.351025698333335
753660,766011,1.4210319183333455
1042304,1041783,3.358635570555556
773001,861449,5.372519306666651
19294,779056,3.062832278333322
767412,757100,1.9788784333333256
755561,1177905,3.7078744602083344
25231,19061,5.06306346833333
759205,760999,2.6426304300000014
774359,1176567,4.382950473333328
756220,778177,2.846524233333331
763992,1236176,1.8114433333333344
774765,1234372,2.531170824999994
782637,775934,3.3755483615517257
1043764,1043757,3.891165195000016
775197,861478,2.2507737608333374
757161,769856,3.5683403833333545
1325790,1043541,3.808670366249996
777716,756319,5.488448513333329
1384392,1409107,1.14984904
31960,1101535,3.943506073333329
863400,757195,4.120493290833335
1040954,1097049,4.71563363333333
778169,778458,3.861590663333328
510755,20052,3.76744912833333
18773,532334,1.6971585215517315
756950,771079,4.019933678333328
26248,26247,3.483105963333334
25972,25971,3.746454333333322
849596,761085,3.042780834329509
1443442,1394906,1.979230022499998
764606,1176561,2.8950677433333323
763169,779054,3.3247558866666624
763767,758965,2.8812235383333062
1346391,1342745,3.662172166666669
29719,1210761,1.209235153333336
756513,756596,4.251077828333334
1101292,772971,3.5564060258333305
1334592,560257,4.84894905499998
697730,1101551,4.816141371666669
1177775,766120,3.3891915900000003
1044164,1044091,0.5489760525000028
1178297,1177409,2.9037949183333303
1044194,1044350,3.554604717499997
764274,771408,4.098133787083332
769519,756155,1.1533765433333325
1041577,1042285,1.5586215216666637
760957,556822,4.174604681551731
771290,754396,2.1931513266666656
850214,1177761,3.528194193333325
1147673,758835,3.938330566551716
714969,1386665,0.8504761300000011
561,1223754,1.3526143930000034
773071,773051,3.8308002083333337
774257,753100,3.720390370833333
1172917,697855,3.4441033733333386
1101532,780606,4.473938420833325
26546,697811,3.1676139508333465
766596,757419,1.6360157620833369
35475,1235517,1.2275609933333176
1044751,1044771,1.4760271400000018
771595,771939,1.786805593333331
759232,850939,4.126764473333343
1341839,1264233,2.213650308750005
6412,781753,1.8498125833333363
1215916,1233993,0.855842114999992
753839,753577,4.430622633333333
1043303,1045728,1.55990213
756984,18968,3.16845717083334
1391102,1046891,1.3926528474999995
1045759,1045822,-0.7098247249999966
772720,772115,4.74963052083334
759723,1176803,3.041144999999995
1178258,770901,4.641634093333328
758669,758080,3.1055205033333424
1372756,1044259,4.738932246250001
1044823,1044937,1.141390084999995
33332,1236250,0.684831593333347
753234,754393,2.857907660833338
753012,775927,3.202911608333328
764630,774351,4.058753904166669
504291,26046,4.899882858333318
698610,1179800,2.535060837499961
754278,1235528,2.570995223333317
761176,764708,3.8876581466666704
861850,752986,3.6811265233333375
758178,760509,2.5136392883333336
9173,760093,1.9507203083333355
753228,762412,3.19517766833333
756128,768691,3.655575148333331
26294,26293,3.4354593333333314
766502,26367,4.144502363333331
753112,759775,3.191294532333336
1104282,1446711,3.95757734
26740,766400,5.123494993333343
759549,31980,5.112536098333327
1041256,1041166,3.786314004999999
26716,26715,4.599269765833346
758012,1177935,4.053808303333331
763359,758963,4.014960333333325
772942,772084,4.613679787333335
780469,774237,3.912725383333343
694541,504184,3.491658535833328
759097,752911,2.3023131458333284
1048022,1045120,-0.8251513949999983
754249,756177,2.706314253333322
1446045,1234451,2.0601068349999894
769538,759726,4.239418978333338
26724,31600,5.340610038333314
756788,1663998,4.001990355833333
766228,757989,3.646680733333331
752872,1233687,3.1544601999999906
1400138,1396182,2.10667417222223
754643,766923,3.453059493333332
1045826,1045889,1.7304884974999952
768541,1176722,3.584467748333356
771701,768575,3.100710723333326
1364316,1013795,3.371984699166674
1369444,1372361,3.985083242499999
757879,758153,4.367181173333333
38816,1045420,0.7230064349999995
1177469,754607,3.0551868533333533
26750,26749,4.980471823333336
27032,27031,4.879427273333339
761449,777063,2.189703181666667
754751,755915,2.70304448333332
545796,30547,5.238161297500006
779766,778860,5.026555798333338
1048666,1041194,0.8299433530000013
753886,540462,2.9224335283333334
758818,758480,4.488635248333343
1013526,1411261,0.9957827350000034
772911,1176939,3.5032424400000024
766128,1180529,4.6333914583333256
777783,777521,3.2268222799999977
753706,772578,3.690944910833335
768940,770490,2.6718600508333354
1047059,1376144,3.199078803749999
1371146,1344934,0.1715864733333536
756145,752667,2.586613498333325
759153,766878,3.79096107333334
1040982,1013922,5.052966770833327
760211,764917,2.888693448333332
1041443,1041451,3.5116675950000014
1046486,1662022,2.0334494899999997
37399,774697,0.1666161333333253
850332,778208,3.0044270624999942
753081,5127,2.8958145333333336
780892,772200,3.5214394315517303
25234,1385949,3.6937749700000015
714969,1042046,2.6596079974999998
1284814,1275845,1.813716853333337
775292,757761,1.8990783883333555
770737,1233372,0.0157996450000039
756797,758684,3.4189789858333315
1041824,1047301,1.5385510633333368
2207,7940,1.415017098
772664,773177,3.419559284051733
1046704,1277731,1.17804499375
752830,887364,2.6685385833333344
1176370,770874,4.129574666551722
1388415,1393890,3.068945700000001
1367209,41742,3.2927605049999924
25448,759310,2.0390141833333404
760309,759929,5.409131780833333
768094,759323,2.5740071515517147
1386044,1045467,1.5819923750000011
776119,778223,3.909648073333334
760147,1177487,2.133795024761912
775807,780417,3.000005838333327
19395,1003635,3.6013137165516618
752815,765238,4.052507453333334
753596,765311,4.698133408333324
1336251,14382,4.496499098750003
1178044,759272,2.9024430233333334
756099,757170,3.209132739583336
761197,779340,3.352467548333327
753215,760293,4.316374028333333
1400963,1392336,-0.5056772199999949
1041066,1041329,3.330847089166669
780338,850862,2.9401229720833344
768088,1234076,2.8847166750000115
21021,1104133,1.675246316551725
25233,753218,2.9952724715517256
773514,849462,2.307199141666662
767436,758410,3.4857833358333368
1176795,765579,2.666249949999994
1225001,33551,4.007807863333331
1251946,6672,4.741086927500009
775307,770952,4.490021620833336
777003,1176834,5.024749633333348
760068,21792,2.4715694303017237
907,1217459,-0.5327730600000743
777879,21957,5.040241227999978
694,1206637,1.4518433933333317
757871,867640,3.534521163333342
753614,867714,2.378536848333334
705031,26369,5.049700937083328
1044247,1043346,2.965100864999997
1044910,1049264,2.970028288750004
759987,759527,5.441040428333335
1390701,1045348,0.7866784699999982
753077,754679,2.564797153333335
10810,1111315,2.412688231551723
752541,762019,4.034132813333334
26430,26429,4.012412478333329
775544,756181,3.3201461458333315
1047928,1047886,4.451734935000007
1043944,1044000,2.759129329999996
1043619,1043109,2.5727179800000006
849323,1176627,4.488228542083324
765724,759816,4.084221581666665
767719,777402,2.457406735000001
1406655,1445001,3.332522872500001
756529,756699,4.065106183333332
775462,781767,2.976155723333325
756184,757164,3.013799849999998
754651,1234190,0.6967948650000056
757721,1177150,1.998403733333338
780572,758098,2.922712718333348
773044,1222709,2.855413483333334
776277,26035,4.483382808333322
1044234,1043209,2.576590290000006
753154,762575,3.9344145683333496
766461,1176790,4.6405956933333
1104282,1373342,1.7184404887500002
673151,673145,3.8250064683333465
752417,764036,2.2685577983333234
1041572,1042146,2.042725291666668
1249492,6551,4.218053048749998
780203,770834,3.397737743333328
752907,765480,4.558441795833336
1374245,1345598,3.2667498249999936
1217948,1233120,0.0357436949999981
1389167,1394001,2.4947811649999965
26340,26339,4.536827918333334
771009,771041,3.2209149265517176
689981,26941,4.020357123333345
766688,860880,3.4546857733333285
752618,758843,1.7369005633333263
753106,765504,3.8175518833333344
755181,754849,3.43849284333334
584339,540469,4.965138348333345
776537,775902,4.472752693333338
770905,771151,3.996200153333338
1101575,1101526,4.859139428333326
776644,1177280,3.602476883333336
26438,504271,4.878506102083326
26190,31614,5.291712258333334
766136,757481,3.1986506008333224
1176429,757718,3.1181121983333333
764879,778244,2.970214961666665
554866,1226183,3.799155467930993
705562,705470,3.6274730066666665
1349907,1331554,3.411189181250001
1207560,1209676,2.5013192025000195
1043363,1042706,3.347217090000004
20361,746030,3.0037115215517254
1177537,765833,3.95228533833333
777460,776296,3.517563238333328
1041693,1041805,2.417719426666672
1376811,1047070,2.824224262500001
780320,850410,3.4847172033333367
782649,780462,3.8763930590517255
1177618,756944,2.6750679033333333
761579,761763,4.19884804083333
777377,1233477,1.5783820899999954
1379199,773444,2.6353549175
1177646,768935,3.5413822433333357
1041282,1041366,0.0359787625000015
1048546,1048592,1.808806075555559
26228,26227,3.946934458333336
18821,1233162,0.7524215050000036
1222267,1235493,0.8460773133333366
1442954,1238886,0.1475877729310389
1539853,752823,3.2201655808333287
1402326,1376393,1.3097180312500003
780681,759106,2.793248340000038
760378,755615,0.774688643333325
755906,850947,3.414352073333328
1346591,1375159,4.223271540000002
759816,759217,2.4284055133333355
775872,778384,4.438412485000001
771020,781593,3.9328850108333215
777793,779345,3.684919686969697
753251,755926,3.314169403333328
1178324,764593,3.5703811133333305
752954,759149,3.2706186833333293
772291,867956,3.694377898333333
25275,1011710,2.128263251666669
1176608,758592,3.3125168933333318
849292,775904,3.3127125433333373
1041988,1041927,3.383236352499998
1264143,37405,1.196037241666667
1395253,1384673,1.299174885000002
754178,754023,3.790152600000003
772143,774622,2.776187298333331
781010,754332,3.197354023333337
1178182,777338,4.428008647333336
754705,849951,3.5907621958333324
757069,760357,2.7322923033333426
782720,1280539,3.0452542433333365
1101524,504385,4.4613581970833325
769543,783909,3.961298523333317
1388415,1395450,4.915985875000001
753641,766441,1.454602933333324
770988,770948,3.8302186090517294
758717,1303460,4.982769788333347
1043136,1043069,1.23122261999999
763371,753230,4.325963523333319
32018,540331,5.404884023333329
761101,764860,2.930213423333332
761730,769624,3.8616740533333287
753266,758625,4.527208838333341
1047927,1041461,2.821153904999993
21021,1103848,1.0963938888888909
1046949,1047052,0.4752451537499992
764357,760019,3.500136470000005
757910,770823,2.5066990070833386
1821,1215800,-0.377535470000001
867522,867568,1.6585282579310596
1147679,1232361,0.7737307879310357
766870,752744,3.3418349958333358
772551,770940,3.8566785815517215
1042571,1047060,-0.4804742724999994
540256,26403,5.007095733333334
1372210,1043800,3.091206950000005
768928,760152,3.804250463333328
759177,887355,3.603061913333311
705035,705007,4.163988285833345
849340,754054,2.818198328333331
672984,26267,5.397232808333347
25268,510760,4.538650468333334
1212369,1234027,0.1673892850000014
1384340,1047985,-0.4706885049999977
1045634,1396010,2.116709575000002
1043735,1043827,-0.8817959475000018
1044227,1044356,2.9183494350000005
1046486,1046171,3.740271203749997
9227,1221415,0.6441849765517313
1044323,1044354,3.1578753399999924
763549,765973,3.892623563333321
849581,774591,3.6916743633332816
1044455,1044344,1.1185018587500015
756629,759844,3.502231303333322
752886,753259,4.706322873333339
26802,1101503,5.316895198333332
758673,766084,2.832992893333329
756311,1177968,2.056088348333337
1394379,1383318,3.519919075
21855,1181943,0.5511505599999991
1043741,1363650,4.633728616249999
759677,764931,3.880409132500001
765392,759442,4.254313908333335
850939,850951,3.469713108333313
766225,867515,2.2238525765517245
849414,19131,3.8402339033333472
758477,757393,3.987912588333335
1388338,1406912,3.824114325000001
760249,560997,4.383986125500002
1041563,1042160,3.195011197222217
26986,1043946,2.4372731899999893
32662,753119,3.0263012179310413
1046509,1046588,2.998582314375004
1177706,756528,2.658499533333331
25386,755709,3.706327583333331
759053,759575,3.146241033333337
760803,1177798,3.655883567083333
763200,774192,3.1505898058333317
1401213,1396333,-0.2065872850000002
771952,863409,4.122311360833334
756011,1234620,2.7965719200000096
849471,861553,2.565773218333338
761012,780283,3.977791598333334
1176763,1178002,3.0915734983333367
756900,756433,3.0617220573333315
1176790,770825,4.306766916666679
1041198,1040974,0.6330426050000005
805339,803039,1.856592283333332
756285,776824,2.9766399408333344
752615,4711,2.5692792783333296
760303,1234260,2.569641909999992
1178446,758373,4.247482669583332
1301164,867537,3.679769040000001
4888,1236143,1.1137887833333242
1303460,759781,4.023234018333331
1364209,561965,3.848830143749995
1390701,1097024,2.254633553333332
7564,1221437,0.6062764965517184
1046640,1046817,4.444184311249997
31691,26771,4.397781578333341
1390701,1400406,1.0047305075
26140,26139,5.025058953333319
1177030,849591,3.279724971666662
2657,558256,1.0266501766666634
1355192,1380123,3.9992572916666687
767556,767550,1.5432666315517205
1062652,1177943,2.8417106908333336
771822,756548,1.975754803333336
556229,761161,3.468864693333328
25378,25372,3.9410416833333306
1059289,1180365,-0.1705880816666666
770697,19498,4.909394132999999
25234,1385133,2.821801390000002
1359531,1048376,4.780278013750002
1044002,1043970,3.574597713749997
1345714,22592,3.5458429449999924
760178,757620,4.482620663333333
1446045,1235320,2.783306743333303
756191,753851,3.3971162933333305
26616,18435,3.185216206551719
776135,773010,4.923668903333298
1043501,22173,5.02722746333333
31572,26861,5.64064877333333
585038,26135,5.178266513333336
31745,26669,5.179941748333339
761158,1266205,3.5511700158333257
1330228,557595,4.527557858333327
26379,540421,3.471922843333336
774387,777640,2.7997048833333245
1394584,1224192,4.928708723000021
754430,1312332,3.342295863333338
1379489,1348431,3.28763183
1380432,1041093,1.3940324741666652
772512,771770,3.1449970683333435
971669,1212045,1.1275577829999934
1278937,774082,4.454723217083331
772945,768651,3.2465186633333234
776603,761797,4.515828204999996
758562,1176885,1.5671600633333789
1389506,1367753,5.323887243333332
1045538,1235052,1.585040253333351
695816,26255,3.728655663333332
763022,1233714,1.6425487050000005
1101199,850774,2.928905796666664
756938,771148,4.130621438333326
545796,19335,5.188686018000006
1003637,1016095,2.9411583933333425
755961,776267,3.3844937008333296
1101557,31972,4.283087133333329
504351,1211527,4.433574228000005
773160,768607,2.310693358333343
1342904,22608,3.125972364999998
776152,777667,3.6379150808333423
1041961,1079775,2.879478483
1176394,769529,3.1656596415517453
1214766,29868,3.719612513333332
850539,775349,4.683339175833315
760216,761048,1.9120455788888888
772564,24573,4.808972705500004
758309,26087,5.105458990833331
757489,775260,2.765940318333325
1375060,40066,4.38352936
714883,1044208,1.5018026899999954
1101586,26015,5.529354370833322
771885,776398,2.674348483333323
757045,1220892,3.337308996551716
775826,757626,4.2044786733333455
757302,758455,3.3301482708333245
1368855,6297,3.849141454999997
25305,756557,1.056148473333342
1318786,1307939,3.4170424766666603
585418,26811,5.371385828333307
758764,554446,4.252583818333339
1041295,1041307,-0.1449484124999992
26198,26197,5.069008630833327
1323723,1233165,3.9129968850000023
540064,31560,5.153203818333343
755965,1304342,2.159298630833331
779909,776355,1.75303121333332
1648259,776389,3.0378002599999947
25238,1248580,2.3622539225
714883,578610,2.137050486551722
33332,1233784,0.0679633249999983
34296,1233925,0.2166171200000048
1042860,1043064,0.7381800450000006
1103690,1235179,1.7842349633333374
25207,776037,3.691731059999999
1044751,1044784,-0.2104070075000018
753212,759839,4.372935763333335
571518,30234,3.3404011179310324
777771,766496,4.501480338333328
1178433,23689,4.997184529051726
755732,881189,3.863965575833332
1042994,1357678,3.2176374783333284
1364379,1363993,4.16085171972222
762700,762694,3.905589273333338
778217,759196,4.132183361666671
1046949,1044156,2.168523011249998
753052,752937,3.2840755483333384
1176567,1177290,3.809851455
1344053,17544,3.4335542200000004
755871,776403,2.022202873333332
689963,583853,3.297318635833332
1101510,26421,4.039884624999999
780530,19261,2.9634277765517147
540424,26829,5.227604518333326
1638962,767071,3.0822271483333497
780327,850784,3.487749623333305
768027,769536,3.1556117965517423
1329473,19441,3.713202979999994
772448,769585,4.048236063333332
26820,861056,4.318775325833333
757163,753667,4.611244123333333
714929,578604,3.4530206240517245
1359531,562428,2.686926827500003
1009747,1100440,0.7297572165517237
687212,26279,5.860501283333325
758164,1233823,2.326264819999996
1353031,1333917,2.2501100225000004
1391848,1211950,5.763446638000001
774635,765840,2.738780853333336
753999,757040,3.0230213083333317
1302395,753035,3.274408288333324
1043432,1043219,1.2743084399999995
1176649,776063,3.960994844583344
715479,1100825,1.1601905316666676
80,1018112,0.5347305988888887
25303,753672,3.014150026551721
772044,772154,3.4625341165517263
893207,884044,4.960860693333398
